split,image,label,source_dataset,source_split,source_image,source_label,box_count,has_objects
train,data/yolo/ad_surface_v3_finetune/images/train/391.png,data/yolo/ad_surface_v3_finetune/labels/train/391.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/391.png,data/yolo/ad_surface_v2/labels/train/391.txt,8,1
train,data/yolo/ad_surface_v3_finetune/images/train/393.png,data/yolo/ad_surface_v3_finetune/labels/train/393.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/393.png,data/yolo/ad_surface_v2/labels/train/393.txt,3,1
train,data/yolo/ad_surface_v3_finetune/images/train/394.png,data/yolo/ad_surface_v3_finetune/labels/train/394.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/394.png,data/yolo/ad_surface_v2/labels/train/394.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/396.png,data/yolo/ad_surface_v3_finetune/labels/train/396.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/396.png,data/yolo/ad_surface_v2/labels/train/396.txt,3,1
train,data/yolo/ad_surface_v3_finetune/images/train/397.png,data/yolo/ad_surface_v3_finetune/labels/train/397.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/397.png,data/yolo/ad_surface_v2/labels/train/397.txt,0,0
train,data/yolo/ad_surface_v3_finetune/images/train/398.png,data/yolo/ad_surface_v3_finetune/labels/train/398.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/398.png,data/yolo/ad_surface_v2/labels/train/398.txt,9,1
train,data/yolo/ad_surface_v3_finetune/images/train/399.png,data/yolo/ad_surface_v3_finetune/labels/train/399.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/399.png,data/yolo/ad_surface_v2/labels/train/399.txt,4,1
train,data/yolo/ad_surface_v3_finetune/images/train/400.png,data/yolo/ad_surface_v3_finetune/labels/train/400.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/400.png,data/yolo/ad_surface_v2/labels/train/400.txt,2,1
train,data/yolo/ad_surface_v3_finetune/images/train/401.png,data/yolo/ad_surface_v3_finetune/labels/train/401.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/401.png,data/yolo/ad_surface_v2/labels/train/401.txt,0,0
train,data/yolo/ad_surface_v3_finetune/images/train/402.png,data/yolo/ad_surface_v3_finetune/labels/train/402.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/402.png,data/yolo/ad_surface_v2/labels/train/402.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/405.png,data/yolo/ad_surface_v3_finetune/labels/train/405.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/405.png,data/yolo/ad_surface_v2/labels/train/405.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/406.png,data/yolo/ad_surface_v3_finetune/labels/train/406.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/406.png,data/yolo/ad_surface_v2/labels/train/406.txt,0,0
train,data/yolo/ad_surface_v3_finetune/images/train/407.png,data/yolo/ad_surface_v3_finetune/labels/train/407.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/407.png,data/yolo/ad_surface_v2/labels/train/407.txt,3,1
train,data/yolo/ad_surface_v3_finetune/images/train/408.png,data/yolo/ad_surface_v3_finetune/labels/train/408.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/408.png,data/yolo/ad_surface_v2/labels/train/408.txt,2,1
train,data/yolo/ad_surface_v3_finetune/images/train/409.png,data/yolo/ad_surface_v3_finetune/labels/train/409.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/409.png,data/yolo/ad_surface_v2/labels/train/409.txt,2,1
train,data/yolo/ad_surface_v3_finetune/images/train/412.png,data/yolo/ad_surface_v3_finetune/labels/train/412.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/412.png,data/yolo/ad_surface_v2/labels/train/412.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/413.png,data/yolo/ad_surface_v3_finetune/labels/train/413.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/413.png,data/yolo/ad_surface_v2/labels/train/413.txt,3,1
train,data/yolo/ad_surface_v3_finetune/images/train/414.png,data/yolo/ad_surface_v3_finetune/labels/train/414.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/414.png,data/yolo/ad_surface_v2/labels/train/414.txt,2,1
train,data/yolo/ad_surface_v3_finetune/images/train/415.png,data/yolo/ad_surface_v3_finetune/labels/train/415.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/415.png,data/yolo/ad_surface_v2/labels/train/415.txt,2,1
train,data/yolo/ad_surface_v3_finetune/images/train/416.png,data/yolo/ad_surface_v3_finetune/labels/train/416.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/416.png,data/yolo/ad_surface_v2/labels/train/416.txt,4,1
train,data/yolo/ad_surface_v3_finetune/images/train/419.png,data/yolo/ad_surface_v3_finetune/labels/train/419.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/419.png,data/yolo/ad_surface_v2/labels/train/419.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/420.png,data/yolo/ad_surface_v3_finetune/labels/train/420.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/420.png,data/yolo/ad_surface_v2/labels/train/420.txt,0,0
train,data/yolo/ad_surface_v3_finetune/images/train/422.png,data/yolo/ad_surface_v3_finetune/labels/train/422.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/422.png,data/yolo/ad_surface_v2/labels/train/422.txt,5,1
train,data/yolo/ad_surface_v3_finetune/images/train/423.png,data/yolo/ad_surface_v3_finetune/labels/train/423.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/423.png,data/yolo/ad_surface_v2/labels/train/423.txt,2,1
train,data/yolo/ad_surface_v3_finetune/images/train/424.png,data/yolo/ad_surface_v3_finetune/labels/train/424.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/424.png,data/yolo/ad_surface_v2/labels/train/424.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/426.png,data/yolo/ad_surface_v3_finetune/labels/train/426.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/426.png,data/yolo/ad_surface_v2/labels/train/426.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/427.png,data/yolo/ad_surface_v3_finetune/labels/train/427.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/427.png,data/yolo/ad_surface_v2/labels/train/427.txt,2,1
train,data/yolo/ad_surface_v3_finetune/images/train/428.png,data/yolo/ad_surface_v3_finetune/labels/train/428.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/428.png,data/yolo/ad_surface_v2/labels/train/428.txt,0,0
train,data/yolo/ad_surface_v3_finetune/images/train/429.png,data/yolo/ad_surface_v3_finetune/labels/train/429.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/429.png,data/yolo/ad_surface_v2/labels/train/429.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/430.png,data/yolo/ad_surface_v3_finetune/labels/train/430.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/430.png,data/yolo/ad_surface_v2/labels/train/430.txt,4,1
train,data/yolo/ad_surface_v3_finetune/images/train/431.png,data/yolo/ad_surface_v3_finetune/labels/train/431.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/431.png,data/yolo/ad_surface_v2/labels/train/431.txt,4,1
train,data/yolo/ad_surface_v3_finetune/images/train/432.png,data/yolo/ad_surface_v3_finetune/labels/train/432.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/432.png,data/yolo/ad_surface_v2/labels/train/432.txt,4,1
train,data/yolo/ad_surface_v3_finetune/images/train/433.png,data/yolo/ad_surface_v3_finetune/labels/train/433.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/433.png,data/yolo/ad_surface_v2/labels/train/433.txt,9,1
train,data/yolo/ad_surface_v3_finetune/images/train/434.png,data/yolo/ad_surface_v3_finetune/labels/train/434.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/434.png,data/yolo/ad_surface_v2/labels/train/434.txt,2,1
train,data/yolo/ad_surface_v3_finetune/images/train/436.png,data/yolo/ad_surface_v3_finetune/labels/train/436.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/436.png,data/yolo/ad_surface_v2/labels/train/436.txt,5,1
train,data/yolo/ad_surface_v3_finetune/images/train/437.png,data/yolo/ad_surface_v3_finetune/labels/train/437.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/437.png,data/yolo/ad_surface_v2/labels/train/437.txt,0,0
train,data/yolo/ad_surface_v3_finetune/images/train/438.png,data/yolo/ad_surface_v3_finetune/labels/train/438.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/438.png,data/yolo/ad_surface_v2/labels/train/438.txt,0,0
train,data/yolo/ad_surface_v3_finetune/images/train/439.png,data/yolo/ad_surface_v3_finetune/labels/train/439.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/439.png,data/yolo/ad_surface_v2/labels/train/439.txt,8,1
train,data/yolo/ad_surface_v3_finetune/images/train/440.png,data/yolo/ad_surface_v3_finetune/labels/train/440.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/440.png,data/yolo/ad_surface_v2/labels/train/440.txt,0,0
train,data/yolo/ad_surface_v3_finetune/images/train/441.png,data/yolo/ad_surface_v3_finetune/labels/train/441.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/441.png,data/yolo/ad_surface_v2/labels/train/441.txt,5,1
train,data/yolo/ad_surface_v3_finetune/images/train/442.png,data/yolo/ad_surface_v3_finetune/labels/train/442.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/442.png,data/yolo/ad_surface_v2/labels/train/442.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/443.png,data/yolo/ad_surface_v3_finetune/labels/train/443.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/443.png,data/yolo/ad_surface_v2/labels/train/443.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/444.png,data/yolo/ad_surface_v3_finetune/labels/train/444.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/444.png,data/yolo/ad_surface_v2/labels/train/444.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/445.png,data/yolo/ad_surface_v3_finetune/labels/train/445.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/445.png,data/yolo/ad_surface_v2/labels/train/445.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/446.png,data/yolo/ad_surface_v3_finetune/labels/train/446.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/446.png,data/yolo/ad_surface_v2/labels/train/446.txt,2,1
train,data/yolo/ad_surface_v3_finetune/images/train/447.png,data/yolo/ad_surface_v3_finetune/labels/train/447.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/447.png,data/yolo/ad_surface_v2/labels/train/447.txt,0,0
train,data/yolo/ad_surface_v3_finetune/images/train/448.png,data/yolo/ad_surface_v3_finetune/labels/train/448.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/448.png,data/yolo/ad_surface_v2/labels/train/448.txt,5,1
train,data/yolo/ad_surface_v3_finetune/images/train/450.png,data/yolo/ad_surface_v3_finetune/labels/train/450.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/450.png,data/yolo/ad_surface_v2/labels/train/450.txt,0,0
train,data/yolo/ad_surface_v3_finetune/images/train/451.png,data/yolo/ad_surface_v3_finetune/labels/train/451.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/451.png,data/yolo/ad_surface_v2/labels/train/451.txt,5,1
train,data/yolo/ad_surface_v3_finetune/images/train/452.png,data/yolo/ad_surface_v3_finetune/labels/train/452.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/452.png,data/yolo/ad_surface_v2/labels/train/452.txt,4,1
train,data/yolo/ad_surface_v3_finetune/images/train/453.png,data/yolo/ad_surface_v3_finetune/labels/train/453.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/453.png,data/yolo/ad_surface_v2/labels/train/453.txt,3,1
train,data/yolo/ad_surface_v3_finetune/images/train/455.png,data/yolo/ad_surface_v3_finetune/labels/train/455.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/455.png,data/yolo/ad_surface_v2/labels/train/455.txt,6,1
train,data/yolo/ad_surface_v3_finetune/images/train/456.png,data/yolo/ad_surface_v3_finetune/labels/train/456.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/456.png,data/yolo/ad_surface_v2/labels/train/456.txt,0,0
train,data/yolo/ad_surface_v3_finetune/images/train/457.png,data/yolo/ad_surface_v3_finetune/labels/train/457.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/457.png,data/yolo/ad_surface_v2/labels/train/457.txt,0,0
train,data/yolo/ad_surface_v3_finetune/images/train/458.png,data/yolo/ad_surface_v3_finetune/labels/train/458.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/458.png,data/yolo/ad_surface_v2/labels/train/458.txt,0,0
train,data/yolo/ad_surface_v3_finetune/images/train/460.png,data/yolo/ad_surface_v3_finetune/labels/train/460.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/460.png,data/yolo/ad_surface_v2/labels/train/460.txt,2,1
train,data/yolo/ad_surface_v3_finetune/images/train/461.png,data/yolo/ad_surface_v3_finetune/labels/train/461.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/461.png,data/yolo/ad_surface_v2/labels/train/461.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/462.png,data/yolo/ad_surface_v3_finetune/labels/train/462.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/462.png,data/yolo/ad_surface_v2/labels/train/462.txt,2,1
train,data/yolo/ad_surface_v3_finetune/images/train/463.png,data/yolo/ad_surface_v3_finetune/labels/train/463.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/463.png,data/yolo/ad_surface_v2/labels/train/463.txt,5,1
train,data/yolo/ad_surface_v3_finetune/images/train/464.png,data/yolo/ad_surface_v3_finetune/labels/train/464.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/464.png,data/yolo/ad_surface_v2/labels/train/464.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/465.png,data/yolo/ad_surface_v3_finetune/labels/train/465.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/465.png,data/yolo/ad_surface_v2/labels/train/465.txt,2,1
train,data/yolo/ad_surface_v3_finetune/images/train/466.png,data/yolo/ad_surface_v3_finetune/labels/train/466.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/466.png,data/yolo/ad_surface_v2/labels/train/466.txt,7,1
train,data/yolo/ad_surface_v3_finetune/images/train/467.png,data/yolo/ad_surface_v3_finetune/labels/train/467.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/467.png,data/yolo/ad_surface_v2/labels/train/467.txt,4,1
train,data/yolo/ad_surface_v3_finetune/images/train/469.png,data/yolo/ad_surface_v3_finetune/labels/train/469.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/469.png,data/yolo/ad_surface_v2/labels/train/469.txt,3,1
train,data/yolo/ad_surface_v3_finetune/images/train/470.png,data/yolo/ad_surface_v3_finetune/labels/train/470.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/470.png,data/yolo/ad_surface_v2/labels/train/470.txt,2,1
train,data/yolo/ad_surface_v3_finetune/images/train/471.png,data/yolo/ad_surface_v3_finetune/labels/train/471.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/471.png,data/yolo/ad_surface_v2/labels/train/471.txt,0,0
train,data/yolo/ad_surface_v3_finetune/images/train/472.png,data/yolo/ad_surface_v3_finetune/labels/train/472.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/472.png,data/yolo/ad_surface_v2/labels/train/472.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/473.png,data/yolo/ad_surface_v3_finetune/labels/train/473.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/473.png,data/yolo/ad_surface_v2/labels/train/473.txt,2,1
train,data/yolo/ad_surface_v3_finetune/images/train/474.png,data/yolo/ad_surface_v3_finetune/labels/train/474.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/474.png,data/yolo/ad_surface_v2/labels/train/474.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/475.png,data/yolo/ad_surface_v3_finetune/labels/train/475.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/475.png,data/yolo/ad_surface_v2/labels/train/475.txt,2,1
train,data/yolo/ad_surface_v3_finetune/images/train/476.png,data/yolo/ad_surface_v3_finetune/labels/train/476.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/476.png,data/yolo/ad_surface_v2/labels/train/476.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/480.png,data/yolo/ad_surface_v3_finetune/labels/train/480.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/480.png,data/yolo/ad_surface_v2/labels/train/480.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/482.png,data/yolo/ad_surface_v3_finetune/labels/train/482.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/482.png,data/yolo/ad_surface_v2/labels/train/482.txt,0,0
train,data/yolo/ad_surface_v3_finetune/images/train/483.png,data/yolo/ad_surface_v3_finetune/labels/train/483.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/483.png,data/yolo/ad_surface_v2/labels/train/483.txt,3,1
train,data/yolo/ad_surface_v3_finetune/images/train/484.png,data/yolo/ad_surface_v3_finetune/labels/train/484.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/484.png,data/yolo/ad_surface_v2/labels/train/484.txt,4,1
train,data/yolo/ad_surface_v3_finetune/images/train/485.png,data/yolo/ad_surface_v3_finetune/labels/train/485.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/485.png,data/yolo/ad_surface_v2/labels/train/485.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/486.png,data/yolo/ad_surface_v3_finetune/labels/train/486.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/486.png,data/yolo/ad_surface_v2/labels/train/486.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/488.png,data/yolo/ad_surface_v3_finetune/labels/train/488.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/488.png,data/yolo/ad_surface_v2/labels/train/488.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/489.png,data/yolo/ad_surface_v3_finetune/labels/train/489.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/489.png,data/yolo/ad_surface_v2/labels/train/489.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/491.png,data/yolo/ad_surface_v3_finetune/labels/train/491.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/491.png,data/yolo/ad_surface_v2/labels/train/491.txt,2,1
train,data/yolo/ad_surface_v3_finetune/images/train/493.png,data/yolo/ad_surface_v3_finetune/labels/train/493.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/493.png,data/yolo/ad_surface_v2/labels/train/493.txt,0,0
train,data/yolo/ad_surface_v3_finetune/images/train/494.png,data/yolo/ad_surface_v3_finetune/labels/train/494.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/494.png,data/yolo/ad_surface_v2/labels/train/494.txt,1,1
